GeneId	GeneName	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72
YJL072C	N/A	-1.278207209	-0.134702923	1.008801364	2.745233799	-0.219406944	1.389969459	-0.939391124	-0.219406944	-0.812335092	-0.177054933	-0.219406944	0.966449353	0.288817183	-0.092350912	-1.278207209	-0.177054933	-0.600575039	-0.515871018	-0.727631071	0.542929247	1.474673481	-0.007646891	-0.64292705	-0.64292705	-2.379359485	-0.812335092	-2.379359485	1.008801364	-0.007646891	2.194657661	1.305265438	0.881745332	1.305265438	-1.066447156	-1.151151177	-0.049998901	-0.64292705	-0.261758954	0.881745332	0.627633268	-0.049998901	0.627633268	-0.219406944	-0.769983082	2.10995364	0.71233729	-0.388814986	0.966449353	-1.108799167	-1.701727315	-0.134702923	0.7546893	1.559377502	0.839393321	0.161761152	-0.388814986	-0.939391124	-1.066447156	-0.812335092	-0.727631071	0.797041311	0.204113162	1.008801364	1.135857396	-0.431166997	-0.049998901	-1.405263241	-0.219406944	1.008801364	-0.177054933	-0.558223029	0.07705713
YLR041W	N/A	1.260925572	0.21779194	-0.190390785	-0.394482148	0.421883303	0.172438304	0.421883303	1.192895118	-0.190390785	0.036377396	-0.711957601	-0.394482148	0.716681938	-0.553219874	-0.439835784	-0.349128512	-0.711957601	-0.190390785	0.013700578	-0.462512602	-1.664383961	-1.278878053	-0.462512602	-0.689280783	0.69400512	0.21779194	2.190675114	0.943450119	1.215571936	0.421883303	0.557944212	-1.052109872	-2.684840774	-1.732414415	0.762035574	-0.37180533	1.306279208	-0.553219874	1.419663299	0.671328302	0.421883303	0.399206485	-1.142817145	0.762035574	-1.120140327	-1.891152141	-1.868475323	-1.891152141	-1.596353506	0.240468758	1.306279208	0.10440785	0.920773301	1.260925572	-0.666603965	0.637313075	1.941230115	2.190675114	0.353852849	-1.142817145	-0.303774876	-0.711957601	0.875419665	0.399206485	0.875419665	-0.48518942	-0.575896693	-0.303774876	0.10440785	-0.349128512	0.920773301	0.557944212
YOR320C	N/A	-1.534550972	-0.523755962	-0.096111919	0.953559823	0.992436554	1.031313285	1.303450403	0.914683092	0.52591578	1.147943479	-0.718139617	-0.096111919	0.331532124	-1.029153467	-0.057235188	-0.173865381	-0.718139617	-0.601509424	0.798052898	1.225696941	-0.212742112	0.137148468	0.448162318	0.52591578	-0.251618843	-0.13498865	0.020518275	-0.718139617	-0.951400004	0.759176167	-0.523755962	0.176025199	-0.13498865	-0.251618843	0.798052898	-0.718139617	1.964354833	-2.972990025	1.847724639	-0.562632693	-0.951400004	-0.718139617	-2.001071746	-2.545345982	0.059395006	-0.096111919	0.137148468	0.331532124	-0.13498865	0.176025199	0.331532124	0.603669242	0.564792511	0.836929629	0.87580636	0.059395006	-0.757016349	0.52591578	-3.789401379	-1.14578366	1.147943479	-0.329372306	0.52591578	0.603669242	0.214901931	0.798052898	0.292655393	0.642545973	1.381203866	-0.407125768	-0.679262886	0.52591578
YKR041W	N/A	-0.845016374	-0.076928944	-0.332958088	-0.588987231	0.541808152	-0.204943516	0.755165771	0.733830009	0.157764437	0.328450532	-0.738337565	-0.119600468	-0.332958088	-0.332958088	0.072421389	0.307114771	0.691158485	0.115092913	-0.482308421	0.115092913	0.349786294	0.968523391	-0.14093623	1.117873724	0.029749865	0.008414103	-0.738337565	-0.482308421	-0.973030946	0.072421389	0.435129342	1.480581677	0.797837295	0.221771723	1.331231344	-0.610322993	-0.119600468	-0.268950802	1.437910154	-1.655775328	-0.738337565	-1.997147519	0.008414103	-4.08805219	-2.615884616	-0.781009089	2.16332606	0.861844581	2.590041298	0.819173057	-1.12238128	-0.332958088	1.139209486	0.115092913	-0.866352136	1.757946583	0.819173057	-0.866352136	0.989859153	0.051085627	0.115092913	0.200435961	0.200435961	-0.183607754	0.200435961	-0.460972659	0.371122056	0.051085627	0.52047239	-0.781009089	-1.271731613	0.115092913
YFL064C	N/A	-1.827942785	-0.004341907	1.888729481	1.506641678	-0.473267847	0.030393348	-1.359016845	-0.681679376	-0.646944121	0.603525052	1.471906423	1.819258971	-0.38642971	-0.369062082	-0.733782258	-0.195385808	-0.681679376	-0.039077162	0.273540132	1.437171168	-0.594841239	-1.25481108	-0.525370729	-1.515325492	-1.845310412	-0.3169592	0.759833699	2.444493558	2.479228813	1.367700659	1.437171168	0.308275387	-0.021709534	-1.515325492	-0.143282926	-1.411119727	-0.490635474	1.298230149	1.124553875	0.429848778	-3.147882468	-0.716414631	-0.091180044	0.499319288	0.08249623	0.499319288	-0.004341907	-0.490635474	0.099863858	-0.108547671	0.08249623	0.447216406	0.08249623	0.395113524	-0.629576494	-0.091180044	-0.3169592	-0.195385808	-1.359016845	-0.160650554	0.395113524	0.290907759	0.603525052	0.69036319	0.447216406	0.325643014	-0.230121063	0.08249623	0.08249623	-0.837988023	-1.167972943	0.794568954
YPL208W	N/A	-0.599774471	-0.429711836	0.299128027	1.781102417	0.566369311	0.177654717	0.420601338	-1.109962376	-0.599774471	-0.745542444	0.080476068	1.198030526	0.90649458	0.080476068	-0.283943864	-0.01670258	-0.867015754	-0.69695312	-0.721247782	0.347717352	1.368093161	0.007592082	-0.235354539	-1.182846362	-0.721247782	-1.352908997	-2.203222171	0.129065393	0.882199918	2.121227686	1.24661985	2.777183564	1.052262553	-0.235354539	-0.769837106	-0.624069133	0.080476068	-1.911686226	0.760726608	-0.162470553	-0.186765215	-0.235354539	-0.769837106	-0.502595823	2.704299577	2.0483437	-0.332533188	-0.211059877	-0.891310417	-1.425792983	-0.964194403	1.076557215	0.614958635	0.10477073	0.201949379	-0.368975181	-0.939899741	-0.867015754	-1.352908997	-1.425792983	1.149441202	-0.089586567	0.687842621	0.687842621	0.614958635	0.857905256	-0.429711836	1.003673229	0.080476068	-0.283943864	-1.231435686	-0.138175891
YCL022C	N/A	0.112586235	0.011977259	1.53548461	1.104303284	0.35692232	-0.246731536	-0.117377139	-0.63479473	-0.936621658	0.112586235	0.400040452	0.831221778	0.543767561	-0.160495271	-0.836012682	-0.347340512	-0.63479473	-0.63479473	1.147421417	2.024156779	1.736702562	-1.166585031	-1.166585031	-1.612139068	-0.994112501	-2.000202261	-0.217986115	1.664839008	1.046812441	1.693584429	0.644376537	0.572512982	-0.491067621	-0.663540151	-0.994112501	-1.224075875	-1.410921116	0.184449789	-0.318595091	1.276775814	0.615631115	0.299431476	-0.103004428	-0.577303886	1.808566116	0.687494669	-0.462322199	-0.663540151	-0.692285573	-1.454039248	-0.864758103	2.254120153	1.894802381	0.716240091	-0.404831356	-0.821639971	-2.388265454	-0.404831356	-1.712748044	-0.606049308	-0.002395452	0.759358224	1.03243973	0.70186738	0.400040452	0.615631115	-0.002395452	-0.045513584	0.083840813	-0.462322199	-0.519813043	0.126958946
YPL264C	N/A	-1.004132931	-0.648465095	0.580205611	-1.06879981	0.515538732	-0.519131336	0.67720593	-0.034129742	0.483205292	-0.583798216	-0.939466052	-0.583798216	0.515538732	-0.713131974	0.515538732	-0.422131017	0.612539051	2.035210395	-1.10113325	-0.971799491	-0.1634635	0.159870896	0.774206249	-0.066463181	1.097540645	-1.10113325	0.612539051	-0.971799491	-0.874799172	-0.648465095	-0.034129742	1.129874085	2.035210395	-0.486797897	1.388541602	-0.519131336	0.70953937	-3.170473387	1.841209757	-0.519131336	-0.034129742	0.062870577	-0.519131336	-2.491471154	-0.907132612	1.453208481	1.388541602	1.744209438	-0.680798535	-0.292797259	-0.907132612	-2.038802999	-0.357464138	0.741872809	1.356208163	1.291541283	2.002876955	0.192204336	0.353871534	-0.616131655	-0.292797259	-0.616131655	0.289204655	0.224537775	0.450871853	0.450871853	0.127537456	-1.036466371	-0.001796302	-0.001796302	0.062870577	0.062870577
YHR151C	N/A	-0.522679908	-0.847802616	-0.075636185	-0.522679908	-0.299158047	-0.807162277	-0.21787737	0.432368045	1.306135322	0.391727707	1.570297522	-0.319478216	-0.034995847	-0.360118555	-0.177237032	0.432368045	-0.319478216	0.513648722	0.513648722	-0.177237032	-1.741890062	-1.01036397	0.81845126	-1.01036397	1.854779891	-0.21787737	2.626946321	-1.315166508	0.655889907	-0.400758893	0.391727707	0.330767199	0.371407537	-1.5183682	1.773499214	-1.132284985	2.444064798	0.330767199	1.468696675	-1.27452617	-1.559008539	-2.026372431	-1.599648877	-1.132284985	-1.599648877	-0.461719401	-1.071324477	-0.278837878	1.245174814	1.936060568	1.956380737	0.777810922	-0.21787737	-0.624280754	-0.827482447	1.001332783	0.168205845	0.31044703	0.798131091	-0.563320247	-0.705561431	0.025964661	0.208846184	-0.177237032	0.208846184	0.391727707	-0.177237032	0.290126861	0.290126861	-0.177237032	-0.664921093	0.330767199
YLR050C	N/A	-1.11606881	0.404883007	0.855535397	1.334353562	1.587845531	1.672342854	0.404883007	-0.496421774	-0.66541642	-0.721747969	-1.172400359	-0.017603609	0.545711879	-0.242929804	-0.073935158	0.123225263	-1.11606881	-1.11606881	-0.130266707	-0.637250646	-0.834411066	0.461214556	-0.186598255	-0.806245292	-1.003405713	-0.918908389	-2.580689079	0.095059489	0.517546104	1.531513982	1.447016659	0.968198495	2.996134251	-1.059737261	0.348551458	-0.186598255	1.390685111	-1.256897682	1.362519336	-0.637250646	-0.721747969	0.066893714	0.404883007	0.066893714	0.7428723	-0.073935158	-0.890742615	-0.918908389	-1.594886975	-0.749913743	-1.735715847	1.756840178	1.109027367	0.996364269	0.883701171	0.714706525	-0.383758676	-0.862576841	-2.045539365	0.179556812	-0.580919097	-0.130266707	1.306187787	0.376717232	0.207722586	0.095059489	-0.158432481	-0.130266707	0.573877653	0.123225263	-0.721747969	1.024530043
YOL070C	N/A	-1.202007838	0.617588784	-1.565927162	-1.747886824	-1.634162035	0.071709797	0.549353911	1.208957686	1.390917348	0.549353911	0.481119037	0.913273235	-0.269464569	-0.815343556	-0.178484738	0.276414417	0.617588784	0.822293404	-0.519659105	1.072487939	-1.065538091	-0.246719611	-1.133772964	0.139944671	0.139944671	1.459152221	0.412884164	0.867783319	-0.815343556	0.003474924	-0.951813302	-0.428679274	-1.79337674	-0.383189358	-1.17926288	1.026998024	-0.951813302	1.914051377	0.299159375	1.095232897	0.708568615	0.435629122	-1.452202373	-1.725141866	-1.247497753	-1.543182204	-1.497692289	-0.201229696	0.594843826	0.936018193	1.16346777	0.412884164	0.208179544	-0.519659105	0.094454755	1.16346777	2.232480786	1.186212728	-1.543182204	-0.519659105	0.071709797	-1.429457415	-0.815343556	-0.997303218	0.276414417	0.344649291	0.139944671	0.321904333	1.208957686	1.254447601	0.276414417	1.413662306
YCL042W	N/A	-0.03469475	1.615513738	1.963722868	1.25216508	0.525467764	-0.700833957	-0.201229552	-1.38211269	-0.791671121	-0.231508607	-0.049834278	0.041002887	0.192398161	-0.670554902	-0.261787662	-0.367764353	-0.458601518	-0.534299155	-1.276135998	-1.896856622	-2.169368116	-0.367764353	-1.336694108	-0.458601518	-1.336694108	-0.458601518	-0.473741045	0.631444456	0.131840051	0.31351438	0.84339784	0.464909654	0.071281942	-0.276927189	-1.50322891	0.283235325	1.221886025	0.676863038	2.357350581	1.615513738	1.31272319	1.524676573	2.342211054	0.283235325	-0.700833957	-0.201229552	-0.201229552	-0.943066395	-1.155019779	-0.761392066	-0.15581097	1.055351224	0.495188709	1.176467443	-0.443461991	-0.292066716	0.101560996	-0.337485299	0.586025874	0.676863038	0.101560996	-0.97334545	-1.639484656	-1.594066074	-1.215577889	-0.125531915	0.888816422	-0.049834278	-0.670554902	1.237025553	1.388420827	1.327862717
YDL156W	N/A	-0.932354202	-0.400731072	1.459949885	1.991573015	0.54169175	-0.014096068	-0.255742945	-0.521554511	-1.029012953	-0.134919507	0.54169175	1.049150193	0.614185814	-0.400731072	-0.521554511	-0.714872013	-0.231578258	-0.835695451	-0.642377949	-1.053177641	-0.304072321	-0.400731072	-0.400731072	-0.763201388	-0.763201388	-0.859860139	-0.304072321	-0.062425443	-0.642377949	0.058397995	-0.400731072	0.155056746	0.251715497	0.348374248	0.118809715	-0.110754819	0.626268158	1.363291134	0.662515189	1.073314881	1.218303007	2.064067079	-0.062425443	-0.884024827	3.078983964	1.024985505	-0.618213262	-1.608965459	-2.430564843	-1.318989206	-0.304072321	1.991573015	1.701596762	0.54169175	0.034233308	-1.077342329	-1.004848266	-0.618213262	-2.019765151	-0.594048574	0.130892059	1.266632383	1.459949885	1.121644256	1.290797071	0.324209561	-0.279907633	-0.400731072	0.058397995	-0.690707325	-1.270659831	-0.279907633
YKR012C	N/A	0.66838169	0.210539736	0.983148034	1.941754627	1.05468584	0.568228763	-0.562068563	-1.234523934	-1.735288572	-2.422051504	-0.91975759	0.768534618	1.398067306	0.882995107	0.868687546	-0.147149291	-0.948372712	-1.434829789	-1.649443205	0.854379984	2.156368043	0.882995107	0.768534618	-0.061303925	-0.776681979	-1.148678567	-1.177293689	0.210539736	1.040378279	1.841601699	1.45529755	0.01023388	0.725611935	-0.361762708	-1.120063445	-0.991295395	-0.876834907	-1.864056621	-0.447608074	0.124694369	0.124694369	0.181924613	0.382230469	0.153309491	1.126223645	0.940225351	-0.290224902	-0.204379536	-0.333147586	-0.232994658	-1.148678567	0.682689251	0.024541442	-0.190071975	0.439460713	-0.039842583	-0.51914588	-0.562068563	-1.949901988	-1.84974906	-0.590683685	0.210539736	1.240684134	1.126223645	1.169146328	0.725611935	-0.104226608	0.468075835	0.439460713	-0.376070269	-1.191601251	0.611151446
YPR076W	N/A	-0.079751409	-0.383745013	0.5282358	1.71043315	0.730898203	1.305108344	0.730898203	-0.485076214	-0.687738617	-1.498388228	-0.316190878	-0.248636744	0.359350464	-0.620184483	0.730898203	-0.282413811	-0.248636744	-1.430834094	-1.329502892	0.663344068	2.318420358	1.034891807	1.642879015	0.258019263	0.832229404	-3.052133316	0.5282358	0.224242196	-0.045974341	1.23755421	0.832229404	0.562012867	0.697121136	-0.586407416	-0.687738617	-0.755292751	-0.518853281	-3.052133316	-0.147305543	-0.822846885	-0.147305543	0.021579793	-1.565942362	-0.485076214	1.913095552	0.866006471	1.609101948	0.663344068	-0.147305543	-1.160617557	-1.160617557	0.494458733	1.068668874	0.933560605	0.089133927	-0.383745013	-0.214859677	-1.836158899	1.338885411	0.258019263	-0.451299147	0.426904598	0.021579793	-0.214859677	0.021579793	0.76467527	0.021579793	-0.856623953	-0.349967946	-0.113528476	-0.687738617	-0.383745013
YMR002W	N/A	-1.022209394	-1.582770128	-0.46164866	-0.410688593	0.098912074	0.506592608	2.086354677	1.372913742	1.220033542	-0.003008059	0.251792274	-0.920289261	-0.283288427	-1.353449828	0.608512741	-0.181368293	1.118113409	-0.61452886	-1.557290095	-2.780331697	-2.194290929	0.149872141	0.532072641	0.965233209	0.251792274	0.812353008	-0.741929027	0.124392107	-1.429889928	-0.028488093	-1.378929861	0.583032708	0.200832207	1.398393776	-0.206848326	1.576754009	-0.563568794	0.710432875	-0.640008894	1.88251441	0.939753175	1.933474477	0.149872141	-0.46164866	-0.792889094	-0.410688593	-0.053968126	-0.23232836	-0.410688593	-0.741929027	-1.302489761	0.608512741	-0.066708143	-0.741929027	1.296473642	0.965233209	0.710432875	0.226312241	-1.888530529	-0.410688593	-0.869329194	-1.633730195	-0.487128694	-0.104928193	0.837833042	0.506592608	0.837833042	0.328232374	1.041673309	0.837833042	0.888793108	0.404672474
YPL095C	N/A	0.683860285	0.683860285	0.369341342	0.369341342	0.369341342	-0.542763592	0.463697025	-0.416956015	0.274985659	-0.228244649	-0.228244649	-0.605667381	1.061283016	0.149178082	-0.228244649	-1.014542006	-0.762926852	-0.070985178	-1.203253372	-1.454868526	-2.712944297	-0.448407909	-0.070985178	0.778215967	1.658869007	1.879032267	1.721772796	-0.039533284	-0.825830641	-0.700023064	-1.26615716	-1.580676103	1.564513324	0.589504602	0.479422972	0.369341342	2.728233412	-0.228244649	1.879032267	-1.171801478	-0.448407909	-1.171801478	1.879032267	-0.259696544	-0.794378746	-0.983090112	-1.895195046	-0.479859804	-0.700023064	-0.070985178	0.87257165	-1.454868526	-1.297609055	0.21208187	0.715312179	1.061283016	0.65240839	2.067743633	0.054822399	0.43224513	0.935475439	0.21208187	-0.385504121	-0.574215486	0.21208187	-0.259696544	-0.196792755	-0.039533284	-0.825830641	0.463697025	-0.322600332	0.117726188
YML117W	N/A	1.527303394	0.618619926	0.012830947	-0.92614197	0.255146539	-0.229484644	0.588330477	-0.35064244	-1.168457561	-0.290063542	-0.502089685	-0.290063542	-0.229484644	0.406593783	0.921514415	0.80035662	0.22485709	-1.107878664	-0.0780374	-0.835273623	1.133540558	1.042672211	0.315725437	-0.592958032	-0.986720868	-0.35064244	-1.531930949	0.315725437	-0.502089685	0.527751579	0.467172681	0.103699294	0.588330477	-0.0780374	-0.138616298	-0.774694725	0.012830947	-0.441510787	-1.19874701	1.375856149	1.012382762	0.860935517	-1.259325908	-1.380483704	-3.712771272	-0.047747951	1.678750639	1.557592843	-0.168905747	0.679198824	-0.683826378	1.618171741	0.558041028	-0.138616298	0.346014885	0.209712365	0.073409845	-0.047747951	3.284091432	-0.714115827	-0.774694725	-1.441062602	-0.683826378	-0.956431419	0.436883232	-0.774694725	1.194119456	0.527751579	-1.259325908	1.527303394	0.467172681	-0.623247481
YIL177C	N/A	-0.762373489	-0.600861829	1.752593783	1.337278087	0.714304542	-0.854665866	-0.347057792	-1.223835373	-0.623934923	0.252842658	1.129620239	1.544935935	0.991181673	-0.600861829	-0.347057792	-0.670081112	-0.670081112	-0.393203981	0.783523825	1.914105442	0.206696469	-0.739300394	-1.685297258	-0.693154206	-1.823735823	0.206696469	-0.946958243	2.998540871	1.775666877	2.052544008	0.691231448	0.622012165	-1.385347033	-0.993104431	-1.385347033	-0.693154206	-1.269981562	-0.393203981	-0.208619227	1.383424275	0.414354317	-0.254765415	-0.854665866	-0.577788735	0.691231448	-0.300911604	-0.577788735	-0.231692321	-0.693154206	-0.946958243	-0.093253756	1.291131898	1.175766427	1.060400956	-0.554715641	0.091330998	-0.785446583	-0.185546133	-1.777589635	-0.739300394	-0.531642546	-0.923885148	0.506646694	-0.439350169	0.622012165	0.32206194	1.037327862	0.598939071	-0.393203981	0.898889296	1.014254767	0.091330998
YLR190W	N/A	-1.5384694	-0.440530885	-0.952902192	-0.574723371	-1.27008443	0.035242471	0.608610362	0.937991916	1.450363223	1.291772104	0.401221976	-0.050152747	-0.794311074	-0.952902192	-0.367334985	0.608610362	0.620809679	0.96239055	-0.367334985	-2.246029776	-2.50221543	-0.03795343	0.425620609	1.49916049	1.743146827	1.73094751	1.23077552	-0.3063384	-1.331081014	-1.636063935	-1.880050271	-0.867506974	0.132837005	0.657407629	0.120637689	1.291772104	1.169778936	1.364968005	0.559813094	-0.281939767	0.46221856	-0.977300826	-0.965101509	-1.575067351	-0.76991244	-1.111493311	-0.123348648	0.267029491	1.377167322	1.46256254	0.901393966	-0.184345232	-0.684517222	-0.391733618	-0.135547965	0.328026075	0.791600114	0.901393966	-1.636063935	-0.342936351	0.047441788	-0.867506974	-0.928503559	-0.745513806	-0.281939767	0.584211728	0.69400558	0.889194649	0.889194649	0.755002164	0.572012411	0.352424708
YGL185C	N/A	0.630218275	-0.145434987	0.489190409	0.735989174	0.524447376	0.207134678	-0.956345215	0.841760074	-0.145434987	-1.414685778	0.700732208	0.841760074	0.136620745	-0.815317349	-0.11017802	0.348162544	-0.639032517	-1.273657912	0.87701704	1.476385469	2.252038731	-1.273657912	0.348162544	-1.661484543	-0.215948919	0.207134678	-0.286462852	-0.356976785	1.194329738	1.687927268	-0.039664087	0.136620745	-1.273657912	-1.344171845	-1.414685778	-2.19033904	-0.11017802	1.546899402	0.066106812	0.418676476	-0.039664087	-0.039664087	1.088558839	0.841760074	1.441128503	0.594961309	-2.366623872	-1.132630047	-1.414685778	-0.039664087	0.030849846	2.040496932	1.264843671	0.524447376	-1.308914879	0.312905577	-0.850574315	-0.850574315	2.287295697	0.735989174	0.735989174	0.418676476	0.171877711	-0.674289483	0.066106812	-0.392233752	-0.392233752	-1.062116114	-0.392233752	-1.308914879	-0.251205886	-0.039664087
YBR094W	N/A	-0.385220811	-0.804554048	0.782921778	-1.104077789	-1.163982537	-1.972696637	0.303683793	1.082445518	0.8727789	1.381969259	-0.235458941	0.034112426	-0.295363689	-0.08569707	-0.235458941	1.262159763	0.303683793	0.842826526	0.363588541	0.393540915	-1.014220666	-1.253839659	0.453445663	-0.205506567	1.741397748	0.183874296	1.501778755	-0.325316063	-0.684744552	-1.223887285	-0.864458796	-1.253839659	1.292112137	0.543302785	0.243779045	-0.175554192	1.322064511	2.130778611	1.411921633	-0.954315918	-1.253839659	-1.493458651	-0.145601818	-2.062553759	-1.523411026	-0.564935055	1.112397892	-0.505030307	0.72301703	1.921111992	0.812874152	0.303683793	-0.205506567	-0.415173185	0.094017174	-0.415173185	-0.924363544	-0.115649444	-2.032601385	-0.89441117	-0.175554192	1.142350267	0.453445663	0.273731419	0.123969548	0.752969404	0.902731274	-1.85288714	-0.025792322	0.842826526	-0.654792178	1.591635878
YLR413W	N/A	0.589919142	-0.321971971	-2.046016106	-2.701437843	-1.547325653	-1.091380097	-0.165240686	-0.008509401	1.045864699	0.732402129	1.174099386	0.632664038	1.074361296	0.418939559	0.418939559	0.418939559	0.390442961	1.074361296	2.812653729	0.803643622	-1.490332459	-1.818043327	-1.647063744	-1.818043327	-0.948897111	-0.478703256	0.803643622	0.019987197	-0.093999192	-0.393213464	-0.735172631	-0.578441346	-0.136744088	0.50442935	1.387823866	1.0316164	1.843769422	0.618415739	0.917630011	0.09122869	-0.179488984	-0.350468568	-0.250730477	1.558803449	1.487561956	1.060112997	0.931878309	0.119725287	-0.43595836	-1.134124993	-0.150992387	-0.692427735	-0.920400513	-0.692427735	-0.977393708	-1.262359681	0.50442935	0.547174246	-0.521448151	0.974623205	-0.478703256	-0.549944749	0.532925948	0.960374907	0.946126608	-0.179488984	-0.521448151	-0.12249579	0.689657233	-0.307723672	-1.0628835	-0.307723672
YNL058C	N/A	-0.751796067	-0.583934635	-1.363291285	-2.166628139	-1.087518932	-0.895677295	0.435224061	1.274531222	1.83806603	1.142640096	0.651045902	0.111491298	-0.116320645	-1.135479341	-0.29617218	0.291342833	1.202590608	1.514333268	0.375273549	-1.231400159	-2.058717218	-1.171449648	-0.344132589	0.603085493	1.022739073	1.442392654	1.358461938	0.447214163	-0.320152384	-0.763786169	-1.555132921	-1.087518932	-0.979608011	-0.476023714	0.207412117	0.722986516	1.178610403	1.646224393	0.914828153	0.423233958	-0.068360236	-0.188261259	-1.387271489	-1.663043842	-1.147469443	-1.087518932	-0.847716886	-0.116320645	0.651045902	0.734976618	0.758956823	0.303332935	0.447214163	-0.392092998	0.123481401	0.824902385	1.52632337	1.046719278	-0.979608011	-0.895677295	-0.667865351	-0.943637704	-0.979608011	-0.859706988	-0.739805965	-0.056370134	0.675026107	0.818907334	1.52632337	1.310501529	1.034729176	0.818907334
YJL181W	N/A	-0.855983949	-0.076005923	1.660074199	0.880096173	0.427205706	-0.377932901	-0.076005923	-0.629538716	-1.006947438	-0.176648249	0.729132684	1.182023151	0.930417336	-0.579217553	-0.327611738	-0.226969412	-0.327611738	-0.780502205	0.351723962	1.911680014	0.703972103	-0.277290575	-1.183071509	-1.736604301	-1.510159068	-1.334034997	-0.780502205	1.056220244	1.207183732	1.962001177	0.175599892	0.251081636	0.326563381	-1.409516742	0.452366288	-1.459837905	-0.201808831	-0.428254064	1.182023151	0.527848032	0.276242218	0.527848032	-2.013370698	0.251081636	2.339409899	0.703972103	-0.377932901	-0.101166505	-1.510159068	-1.812086046	-1.308874416	2.968424436	1.483950129	-0.000524179	0.703972103	-0.36535261	-1.434677323	-0.579217553	-0.579217553	-0.931465694	-0.201808831	0.527848032	0.603329777	0.754293266	0.553008614	0.427205706	-0.151487668	-0.52889639	-0.403093483	0.276242218	0.225921055	-0.478575227
YNL165W	N/A	0.028593258	-0.590569025	1.297875939	1.174043482	1.174043482	0.307216286	0.647755542	-0.807275824	-0.993024509	-1.457396222	-0.497694683	0.152425715	1.050211026	-0.435778454	0.307216286	-0.993024509	0.431048742	-0.807275824	-0.064281084	0.585839313	2.629074848	0.957336683	0.028593258	-0.683443368	0.059551372	-1.859851706	-1.51931245	-0.435778454	0.369132514	1.266917825	-0.002364856	1.545540852	-1.395479993	0.276258172	2.164703136	-1.302605651	-1.581228678	-0.683443368	-0.435778454	-0.435778454	-0.064281084	0.492964971	1.297875939	0.616797427	2.319493707	1.762247652	0.400090628	-0.095239198	-0.497694683	-0.931108281	-1.271647537	0.059551372	0.183383829	0.059551372	-0.40482034	-0.729880539	-1.054940738	-1.612186793	-1.457396222	-0.188113541	-0.250029769	0.121467601	1.08116914	1.638415195	0.616797427	1.174043482	-0.621527139	-0.250029769	-0.311945998	-0.559610911	-1.395479993	0.400090628
YMR144W	N/A	-3.370696119	-1.297089999	0.77651612	0.527683386	0.748868039	0.472387223	1.274181589	0.057665999	-0.218814817	-0.550591796	-0.329407144	0.030017917	0.417091059	-0.96531302	0.721219957	0.306498733	0.527683386	-0.412351388	-1.739459305	-0.633536041	1.135941181	1.025348855	1.495366242	0.582979549	-0.771776449	-1.020609183	-1.075905347	-0.467647552	-0.771776449	1.218885426	-0.60588796	0.693571875	0.527683386	0.306498733	0.693571875	-0.301759062	0.168258325	0.25120257	-0.246462899	-0.522943715	-0.025278246	0.140610244	0.002369836	-1.932995876	1.052996936	1.46771816	0.665923794	1.30182967	0.030017917	0.057665999	-1.545922734	1.329477752	0.417091059	0.500035304	-1.020609183	-1.103553428	0.002369836	0.002369836	-3.011271058	-1.518274652	-0.467647552	-1.65651506	0.223554488	1.440070078	0.748868039	1.246533507	1.135941181	0.721219957	0.748868039	0.278850652	0.472387223	-0.357055225
YJL118W	N/A	-0.88408135	-0.965946072	-0.372426835	0.52808511	0.835077819	0.650882194	1.22393525	0.057362957	-0.004035585	-0.761284266	-0.720351905	-0.372426835	0.650882194	0.18016004	0.835077819	-0.126832668	0.057362957	-0.925013711	-1.498066767	-1.068276975	0.732746916	1.899319209	2.226778098	0.978341083	0.139227679	-1.129675517	-0.740818086	-1.027344614	-0.433825377	0.978341083	1.101138166	1.060205805	1.981183931	1.530927958	0.937408722	0.057362957	0.282490943	-2.705571421	-0.802216627	-2.009721281	-1.354803503	-1.211540239	-2.009721281	-2.234849268	-0.106366488	1.162536708	0.957874902	0.957874902	-0.331494474	-0.229163571	-0.454291558	0.405288027	0.650882194	0.712280735	0.998807263	-0.229163571	-0.004035585	-0.004035585	-0.413359196	-1.129675517	-0.331494474	0.139227679	0.139227679	0.773679277	1.57186032	0.405288027	0.15969386	0.405288027	0.262024763	-0.88408135	-0.986412253	-0.16776503
