	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
11446	chrXI	145922	146074	YKL162C-A	YKL162C-A	YKL162C-A	-	protein_coding	TRUE	TRUE
7330	chrXI	135790	136023	YKL165C-A	YKL165C-A	YKL165C-A	-	protein_coding	TRUE	TRUE
13769	chrXI	130685	131068	YKL169C	YKL169C	YKL169C	-	protein_coding	TRUE	TRUE
11773	chrXI	114356	114694	YKL177W	YKL177W	YKL177W	+	protein_coding	TRUE	TRUE
240	chrXI	98395	98607	YKL183C-A	YKL183C-A	YKL183C-A	-	protein_coding	TRUE	TRUE
345	chrXI	89284	91536	YKL187C	YKL187C	YKL187C	-	protein_coding	TRUE	TRUE
341	chrXI	63821	64402	YKL202W	YKL202W	YKL202W	+	protein_coding	TRUE	TRUE
1561	chrXI	3503	5620	YKL222C	YKL222C	YKL222C	-	protein_coding	TRUE	TRUE
13099	chrXI	2389	2721	YKL223W	YKL223W	YKL223W	+	protein_coding	TRUE	TRUE
5031	chrXI	451	798	YKL225W	YKL225W	YKL225W	+	protein_coding	TRUE	TRUE
11393	chrXI	448521	450167	YKR005C	YKR005C	YKR005C	-	protein_coding	TRUE	TRUE
48	chrXI	461635	462696	YKR011C	YKR011C	YKR011C	-	protein_coding	TRUE	TRUE
7609	chrXI	463739	464116	YKR012C	YKR012C	YKR012C	-	protein_coding	TRUE	TRUE
4544	chrXI	466961	468667	YKR015C	YKR015C	YKR015C	-	protein_coding	TRUE	TRUE
10903	chrXI	471694	473349	YKR017C	YKR017C	YKR017C	-	protein_coding	TRUE	TRUE
5602	chrXI	473723	475900	YKR018C	YKR018C	YKR018C	-	protein_coding	TRUE	TRUE
5790	chrXI	483419	485011	YKR023W	YKR023W	YKR023W	+	protein_coding	TRUE	TRUE
10973	chrXI	506517	506831	YKR032W	YKR032W	YKR032W	+	protein_coding	TRUE	TRUE
11623	chrXI	506879	507304	YKR033C	YKR033C	YKR033C	-	protein_coding	TRUE	TRUE
720	chrXI	518063	518566	YKR040C	YKR040C	YKR040C	-	protein_coding	TRUE	TRUE
5023	chrXI	518198	518950	YKR041W	YKR041W	YKR041W	+	protein_coding	TRUE	TRUE
8468	chrXI	523418	523969	YKR045C	YKR045C	YKR045C	-	protein_coding	TRUE	TRUE
13430	chrXI	525257	525562	YKR047W	YKR047W	YKR047W	+	protein_coding	TRUE	TRUE
3688	chrXI	530946	532202	YKR051W	YKR051W	YKR051W	+	protein_coding	TRUE	TRUE
5393	chrXI	573574	574632	YKR070W	YKR070W	YKR070W	+	protein_coding	TRUE	TRUE
7499	chrXI	578187	578507	YKR073C	YKR073C	YKR073C	-	protein_coding	TRUE	TRUE
9654	chrXI	579827	580750	YKR075C	YKR075C	YKR075C	-	protein_coding	TRUE	TRUE
13044	chrXI	580212	580481	YKR075W-A	YKR075W-A	YKR075W-A	+	protein_coding	TRUE	TRUE
4124	chrXI	584952	586709	YKR078W	YKR078W	YKR078W	+	protein_coding	TRUE	TRUE
14426	chrXI	626793	630380	YKR096W	YKR096W	YKR096W	+	protein_coding	TRUE	TRUE
13546	chrXI	656836	657756	YKR104W	YKR104W	YKR104W	+	protein_coding	TRUE	TRUE
14387	chrXI	74932	75534	YKL196C	YKT6	YKL196C	-	protein_coding	TRUE	TRUE
1881	chrXIII	838187	839995	YMR284W	YKU70	YMR284W	+	protein_coding	TRUE	TRUE
13174	chrXIII	478301	480190	YMR106C	YKU80	YMR106C	-	protein_coding	TRUE	TRUE
2345	chrVIII	76097	77314	YHL014C	YLF2	YHL014C	-	protein_coding	TRUE	TRUE
4202	chrXVI	787961	789325	YPR125W	YLH47	YPR125W	+	protein_coding	TRUE	TRUE
14526	chrXII	136345	136521	YLL006W-A	YLL006W-A	YLL006W-A	+	protein_coding	TRUE	TRUE
74	chrXII	134302	136299	YLL007C	YLL007C	YLL007C	-	protein_coding	TRUE	TRUE
3497	chrXII	106908	107000	YLL019W-A	YLL019W-A	YLL019W-A	+	protein_coding	TRUE	TRUE
10590	chrXII	105556	105861	YLL020C	YLL020C	YLL020C	-	protein_coding	TRUE	TRUE
14241	chrXII	74270	76747	YLL032C	YLL032C	YLL032C	-	protein_coding	TRUE	TRUE
7917	chrXII	66562	66942	YLL037W	YLL037W	YLL037W	+	protein_coding	TRUE	TRUE
12476	chrXII	48216	48662	YLL044W	YLL044W	YLL044W	+	protein_coding	TRUE	TRUE
9768	chrXII	46672	47055	YLL047W	YLL047W	YLL047W	+	protein_coding	TRUE	TRUE
14676	chrXII	35503	35961	YLL053C	YLL053C	YLL053C	-	protein_coding	TRUE	TRUE
3809	chrXII	32673	35204	YLL054C	YLL054C	YLL054C	-	protein_coding	TRUE	TRUE
8484	chrXII	27409	28305	YLL056C	YLL056C	YLL056C	-	protein_coding	TRUE	TRUE
13746	chrXII	23569	25296	YLL058W	YLL058W	YLL058W	+	protein_coding	TRUE	TRUE
5637	chrXII	22474	22980	YLL059C	YLL059C	YLL059C	-	protein_coding	TRUE	TRUE
2123	chrXII	11726	12076	YLL065W	YLL065W	YLL065W	+	protein_coding	TRUE	TRUE
1512	chrXII	6120	9836	YLL066C	YLL066C	YLL066C	-	protein_coding	TRUE	TRUE
7049	chrXII	6486	6968	YLL066W-A	YLL066W-A	YLL066W-A	+	protein_coding	TRUE	TRUE
5416	chrXII	5605	5775	YLL066W-B	YLL066W-B	YLL066W-B	+	protein_coding	TRUE	TRUE
8263	chrXII	585	4301	YLL067C	YLL067C	YLL067C	-	protein_coding	TRUE	TRUE
11732	chrXII	843	1325	YLL067W-A	YLL067W-A	YLL067W-A	+	protein_coding	TRUE	TRUE
7870	chrXII	151389	153977	YLR001C	YLR001C	YLR001C	-	protein_coding	TRUE	TRUE
889	chrXII	169982	170281	YLR012C	YLR012C	YLR012C	-	protein_coding	TRUE	TRUE
13470	chrXII	203290	204081	YLR030W	YLR030W	YLR030W	+	protein_coding	TRUE	TRUE
28	chrXII	204225	204785	YLR031W	YLR031W	YLR031W	+	protein_coding	TRUE	TRUE
11021	chrXII	215440	218907	YLR035C-A	YLR035C-A	YLR035C-A	-	protein_coding	TRUE	TRUE
6668	chrXII	221521	222132	YLR036C	YLR036C	YLR036C	-	protein_coding	TRUE	TRUE
6129	chrXII	228908	229582	YLR040C	YLR040C	YLR040C	-	protein_coding	TRUE	TRUE
12608	chrXII	229377	229697	YLR041W	YLR041W	YLR041W	+	protein_coding	TRUE	TRUE
7026	chrXII	229966	230451	YLR042C	YLR042C	YLR042C	-	protein_coding	TRUE	TRUE
2205	chrXII	238001	238813	YLR046C	YLR046C	YLR046C	-	protein_coding	TRUE	TRUE
4834	chrXII	243886	245172	YLR049C	YLR049C	YLR049C	-	protein_coding	TRUE	TRUE
12302	chrXII	245587	246072	YLR050C	YLR050C	YLR050C	-	protein_coding	TRUE	TRUE
13560	chrXII	248100	248426	YLR053C	YLR053C	YLR053C	-	protein_coding	TRUE	TRUE
14360	chrXII	264157	265254	YLR063W	YLR063W	YLR063W	+	protein_coding	TRUE	TRUE
4088	chrXII	278862	280943	YLR072W	YLR072W	YLR072W	+	protein_coding	TRUE	TRUE
8512	chrXII	283185	283607	YLR076C	YLR076C	YLR076C	-	protein_coding	TRUE	TRUE
3638	chrXII	341325	341588	YLR099W-A	YLR099W-A	YLR099W-A	+	protein_coding	TRUE	TRUE
13791	chrXII	342566	342961	YLR101C	YLR101C	YLR101C	-	protein_coding	TRUE	TRUE
11478	chrXII	366667	368124	YLR108C	YLR108C	YLR108C	-	protein_coding	TRUE	TRUE
4193	chrXII	370391	370723	YLR111W	YLR111W	YLR111W	+	protein_coding	TRUE	TRUE
2267	chrXII	370791	371210	YLR112W	YLR112W	YLR112W	+	protein_coding	TRUE	TRUE
3055	chrXII	384725	385408	YLR118C	YLR118C	YLR118C	-	protein_coding	TRUE	TRUE
8498	chrXII	388672	388773	YLR120W-A	YLR120W-A	YLR120W-A	+	protein_coding	TRUE	TRUE
6304	chrXII	390954	391331	YLR122C	YLR122C	YLR122C	-	protein_coding	TRUE	TRUE
1959	chrXII	391078	391407	YLR123C	YLR123C	YLR123C	-	protein_coding	TRUE	TRUE
635	chrXII	391600	391944	YLR124W	YLR124W	YLR124W	+	protein_coding	TRUE	TRUE
6054	chrXII	393484	393894	YLR125W	YLR125W	YLR125W	+	protein_coding	TRUE	TRUE
4305	chrXII	394765	395520	YLR126C	YLR126C	YLR126C	-	protein_coding	TRUE	TRUE
11724	chrXII	423474	423800	YLR140W	YLR140W	YLR140W	+	protein_coding	TRUE	TRUE
4298	chrXII	427329	429386	YLR143W	YLR143W	YLR143W	+	protein_coding	TRUE	TRUE
10191	chrXII	433870	434058	YLR146W-A	YLR146W-A	YLR146W-A	+	protein_coding	TRUE	TRUE
12596	chrXII	437631	439823	YLR149C	YLR149C	YLR149C	-	protein_coding	TRUE	TRUE
7941	chrXII	440370	440456	YLR149C-A	YLR149C-A	YLR149C-A	-	protein_coding	TRUE	TRUE
5128	chrXII	442958	444688	YLR152C	YLR152C	YLR152C	-	protein_coding	TRUE	TRUE
2223	chrXII	462522	462671	YLR154C-G	YLR154C-G	YLR154C-G	-	protein_coding	TRUE	TRUE
135	chrXII	468827	468958	YLR154C-H	YLR154C-H	YLR154C-H	-	protein_coding	TRUE	TRUE
11432	chrXII	452438	452623	YLR154W-A	YLR154W-A	YLR154W-A	+	protein_coding	TRUE	TRUE
7890	chrXII	454392	454556	YLR154W-B	YLR154W-B	YLR154W-B	+	protein_coding	TRUE	TRUE
2784	chrXII	455433	455636	YLR154W-E	YLR154W-E	YLR154W-E	+	protein_coding	TRUE	TRUE
3164	chrXII	455883	456023	YLR154W-F	YLR154W-F	YLR154W-F	+	protein_coding	TRUE	TRUE
1042	chrXII	472479	472610	YLR156C-A	YLR156C-A	YLR156C-A	-	protein_coding	TRUE	TRUE
5126	chrXII	472113	472457	YLR156W	YLR156W	YLR156W	+	protein_coding	TRUE	TRUE
13672	chrXII	480279	481601	YLR157C-A	YLR157C-A	YLR157C-A	-	protein_coding	TRUE	TRUE
12058	chrXII	476333	481601	YLR157C-B	YLR157C-B	YLR157C-B	-	protein_coding	TRUE	TRUE
3070	chrXII	482059	482190	YLR157C-C	YLR157C-C	YLR157C-C	-	protein_coding	TRUE	TRUE
12165	chrXII	475764	475976	YLR157W-D	YLR157W-D	YLR157W-D	+	protein_coding	TRUE	TRUE
3919	chrXII	481873	482037	YLR157W-E	YLR157W-E	YLR157W-E	+	protein_coding	TRUE	TRUE
2612	chrXII	485711	485842	YLR159C-A	YLR159C-A	YLR159C-A	-	protein_coding	TRUE	TRUE
12197	chrXII	485345	485689	YLR159W	YLR159W	YLR159W	+	protein_coding	TRUE	TRUE
11598	chrXII	488997	489341	YLR161W	YLR161W	YLR161W	+	protein_coding	TRUE	TRUE
6828	chrXII	489573	489929	YLR162W	YLR162W	YLR162W	+	protein_coding	TRUE	TRUE
6569	chrXII	492812	492925	YLR163W-A	YLR163W-A	YLR163W-A	+	protein_coding	TRUE	TRUE
13353	chrXII	493883	494389	YLR164W	YLR164W	YLR164W	+	protein_coding	TRUE	TRUE
5580	chrXII	500335	500688	YLR169W	YLR169W	YLR169W	+	protein_coding	TRUE	TRUE
1403	chrXII	500733	501122	YLR171W	YLR171W	YLR171W	+	protein_coding	TRUE	TRUE
1943	chrXII	502421	504247	YLR173W	YLR173W	YLR173W	+	protein_coding	TRUE	TRUE
7947	chrXII	511054	512940	YLR177W	YLR177W	YLR177W	+	protein_coding	TRUE	TRUE
4390	chrXII	514108	514713	YLR179C	YLR179C	YLR179C	-	protein_coding	TRUE	TRUE
5566	chrXII	522106	522453	YLR184W	YLR184W	YLR184W	+	protein_coding	TRUE	TRUE
8379	chrXII	540809	541573	YLR194C	YLR194C	YLR194C	-	protein_coding	TRUE	TRUE
13418	chrXII	547286	547645	YLR198C	YLR198C	YLR198C	-	protein_coding	TRUE	TRUE
8194	chrXII	550194	550636	YLR202C	YLR202C	YLR202C	-	protein_coding	TRUE	TRUE
13568	chrXII	563792	564531	YLR211C	YLR211C	YLR211C	-	protein_coding	TRUE	TRUE
10979	chrXII	572909	573232	YLR217W	YLR217W	YLR217W	+	protein_coding	TRUE	TRUE
11966	chrXII	582006	582236	YLR222C-A	YLR222C-A	YLR222C-A	-	protein_coding	TRUE	TRUE
14227	chrXII	586464	587573	YLR224W	YLR224W	YLR224W	+	protein_coding	TRUE	TRUE
7198	chrXII	587695	588918	YLR225C	YLR225C	YLR225C	-	protein_coding	TRUE	TRUE
4057	chrXII	593438	594760	YLR227W-A	YLR227W-A	YLR227W-A	+	protein_coding	TRUE	TRUE
2394	chrXII	593438	598706	YLR227W-B	YLR227W-B	YLR227W-B	+	protein_coding	TRUE	TRUE
4108	chrXII	604574	604879	YLR230W	YLR230W	YLR230W	+	protein_coding	TRUE	TRUE
4471	chrXII	606830	607177	YLR232W	YLR232W	YLR232W	+	protein_coding	TRUE	TRUE
8729	chrXII	611532	611930	YLR235C	YLR235C	YLR235C	-	protein_coding	TRUE	TRUE
10870	chrXII	611794	612117	YLR236C	YLR236C	YLR236C	-	protein_coding	TRUE	TRUE
13779	chrXII	620473	622821	YLR241W	YLR241W	YLR241W	+	protein_coding	TRUE	TRUE
4679	chrXII	624203	625021	YLR243W	YLR243W	YLR243W	+	protein_coding	TRUE	TRUE
9724	chrXII	641957	642262	YLR252W	YLR252W	YLR252W	+	protein_coding	TRUE	TRUE
3382	chrXII	642627	644336	YLR253W	YLR253W	YLR253W	+	protein_coding	TRUE	TRUE
8276	chrXII	645600	645953	YLR255C	YLR255C	YLR255C	-	protein_coding	TRUE	TRUE
681	chrXII	651117	652439	YLR256W-A	YLR256W-A	YLR256W-A	+	protein_coding	TRUE	TRUE
11520	chrXII	658826	659791	YLR257W	YLR257W	YLR257W	+	protein_coding	TRUE	TRUE
953	chrXII	673828	673944	YLR264C-A	YLR264C-A	YLR264C-A	-	protein_coding	TRUE	TRUE
1531	chrXII	680866	681216	YLR269C	YLR269C	YLR269C	-	protein_coding	TRUE	TRUE
12045	chrXII	682737	683561	YLR271W	YLR271W	YLR271W	+	protein_coding	TRUE	TRUE
3288	chrXII	699999	704024	YLR278C	YLR278C	YLR278C	-	protein_coding	TRUE	TRUE
9453	chrXII	704309	704698	YLR279W	YLR279W	YLR279W	+	protein_coding	TRUE	TRUE
6793	chrXII	704483	704833	YLR280C	YLR280C	YLR280C	-	protein_coding	TRUE	TRUE
10128	chrXII	704493	704960	YLR281C	YLR281C	YLR281C	-	protein_coding	TRUE	TRUE
8982	chrXII	705071	705412	YLR282C	YLR282C	YLR282C	-	protein_coding	TRUE	TRUE
2944	chrXII	705186	706130	YLR283W	YLR283W	YLR283W	+	protein_coding	TRUE	TRUE
6822	chrXII	708168	708338	YLR285C-A	YLR285C-A	YLR285C-A	-	protein_coding	TRUE	TRUE
6942	chrXII	708562	708696	YLR286W-A	YLR286W-A	YLR286W-A	+	protein_coding	TRUE	TRUE
5651	chrXII	710991	712058	YLR287C	YLR287C	YLR287C	-	protein_coding	TRUE	TRUE
1733	chrXII	717145	717978	YLR290C	YLR290C	YLR290C	-	protein_coding	TRUE	TRUE
8765	chrXII	721701	722030	YLR294C	YLR294C	YLR294C	-	protein_coding	TRUE	TRUE
6654	chrXII	722978	723304	YLR296W	YLR296W	YLR296W	+	protein_coding	TRUE	TRUE
2433	chrXII	724044	724433	YLR297W	YLR297W	YLR297W	+	protein_coding	TRUE	TRUE
261	chrXII	727911	728003	YLR299C-A	YLR299C-A	YLR299C-A	-	protein_coding	TRUE	TRUE
7172	chrXII	732191	732553	YLR302C	YLR302C	YLR302C	-	protein_coding	TRUE	TRUE
985	chrXII	746848	747111	YLR307C-A	YLR307C-A	YLR307C-A	-	protein_coding	TRUE	TRUE
14002	chrXII	757265	757612	YLR311C	YLR311C	YLR311C	-	protein_coding	TRUE	TRUE
11332	chrXII	757637	758833	YLR312C	YLR312C	YLR312C	-	protein_coding	TRUE	TRUE
3607	chrXII	765655	766089	YLR317W	YLR317W	YLR317W	+	protein_coding	TRUE	TRUE
7565	chrXII	782174	782896	YLR326W	YLR326W	YLR326W	+	protein_coding	TRUE	TRUE
6188	chrXII	796698	797078	YLR334C	YLR334C	YLR334C	-	protein_coding	TRUE	TRUE
14269	chrXII	805784	806335	YLR339C	YLR339C	YLR339C	-	protein_coding	TRUE	TRUE
1073	chrXII	815810	815983	YLR342W-A	YLR342W-A	YLR342W-A	+	protein_coding	TRUE	TRUE
1581	chrXII	820511	822040	YLR345W	YLR345W	YLR345W	+	protein_coding	TRUE	TRUE
12940	chrXII	822287	822592	YLR346C	YLR346C	YLR346C	-	protein_coding	TRUE	TRUE
14113	chrXII	824789	824929	YLR347W-A	YLR347W-A	YLR347W-A	+	protein_coding	TRUE	TRUE
5598	chrXII	827521	828027	YLR349W	YLR349W	YLR349W	+	protein_coding	TRUE	TRUE
6165	chrXII	831116	833539	YLR352W	YLR352W	YLR352W	+	protein_coding	TRUE	TRUE
2821	chrXII	843487	844050	YLR358C	YLR358C	YLR358C	-	protein_coding	TRUE	TRUE
3778	chrXII	849383	849679	YLR361C-A	YLR361C-A	YLR361C-A	-	protein_coding	TRUE	TRUE
8041	chrXII	853461	853718	YLR363W-A	YLR363W-A	YLR363W-A	+	protein_coding	TRUE	TRUE
11257	chrXII	855523	855645	YLR364C-A	YLR364C-A	YLR364C-A	-	protein_coding	TRUE	TRUE
4041	chrXII	855199	855531	YLR365W	YLR365W	YLR365W	+	protein_coding	TRUE	TRUE
12424	chrXII	855538	855843	YLR366W	YLR366W	YLR366W	+	protein_coding	TRUE	TRUE
728	chrXII	871453	871842	YLR374C	YLR374C	YLR374C	-	protein_coding	TRUE	TRUE
4212	chrXII	876922	877296	YLR379W	YLR379W	YLR379W	+	protein_coding	TRUE	TRUE
9142	chrXII	920869	920973	YLR399W-A	YLR399W-A	YLR399W-A	+	protein_coding	TRUE	TRUE
14577	chrXII	922063	922536	YLR400W	YLR400W	YLR400W	+	protein_coding	TRUE	TRUE
13273	chrXII	924889	925080	YLR402W	YLR402W	YLR402W	+	protein_coding	TRUE	TRUE
8759	chrXII	932206	932355	YLR406C-A	YLR406C-A	YLR406C-A	-	protein_coding	TRUE	TRUE
12031	chrXII	932967	933653	YLR407W	YLR407W	YLR407W	+	protein_coding	TRUE	TRUE
12113	chrXII	941483	942799	YLR410W-A	YLR410W-A	YLR410W-A	+	protein_coding	TRUE	TRUE
10545	chrXII	941483	946796	YLR410W-B	YLR410W-B	YLR410W-B	+	protein_coding	TRUE	TRUE
13895	chrXII	950267	950473	YLR412C-A	YLR412C-A	YLR412C-A	-	protein_coding	TRUE	TRUE
11978	chrXII	951156	953183	YLR413W	YLR413W	YLR413W	+	protein_coding	TRUE	TRUE
5251	chrXII	954259	954597	YLR415C	YLR415C	YLR415C	-	protein_coding	TRUE	TRUE
770	chrXII	954491	954889	YLR416C	YLR416C	YLR416C	-	protein_coding	TRUE	TRUE
12705	chrXII	958428	962735	YLR419W	YLR419W	YLR419W	+	protein_coding	TRUE	TRUE
8679	chrXII	965897	971695	YLR422W	YLR422W	YLR422W	+	protein_coding	TRUE	TRUE
7249	chrXII	990617	990961	YLR428C	YLR428C	YLR428C	-	protein_coding	TRUE	TRUE
315	chrXII	1006025	1006408	YLR434C	YLR434C	YLR434C	-	protein_coding	TRUE	TRUE
6380	chrXII	1012459	1012686	YLR437C-A	YLR437C-A	YLR437C-A	-	protein_coding	TRUE	TRUE
4359	chrXII	1023686	1023988	YLR444C	YLR444C	YLR444C	-	protein_coding	TRUE	TRUE
1133	chrXII	1024189	1024837	YLR445W	YLR445W	YLR445W	+	protein_coding	TRUE	TRUE
6507	chrXII	1025214	1026515	YLR446W	YLR446W	YLR446W	+	protein_coding	TRUE	TRUE
2022	chrXII	1053629	1054543	YLR455W	YLR455W	YLR455W	+	protein_coding	TRUE	TRUE
1196	chrXII	1055070	1055684	YLR456W	YLR456W	YLR456W	+	protein_coding	TRUE	TRUE
916	chrXII	1056455	1056835	YLR458W	YLR458W	YLR458W	+	protein_coding	TRUE	TRUE
12551	chrXII	1059757	1060887	YLR460C	YLR460C	YLR460C	-	protein_coding	TRUE	TRUE
12875	chrXII	1065956	1066564	YLR462W	YLR462W	YLR462W	+	protein_coding	TRUE	TRUE
9764	chrXII	1066265	1066816	YLR463C	YLR463C	YLR463C	-	protein_coding	TRUE	TRUE
11292	chrXII	1066572	1067501	YLR464W	YLR464W	YLR464W	+	protein_coding	TRUE	TRUE
12117	chrXII	1070387	1070869	YLR466C-A	YLR466C-A	YLR466C-A	-	protein_coding	TRUE	TRUE
2959	chrXII	1071594	1071710	YLR466C-B	YLR466C-B	YLR466C-B	-	protein_coding	TRUE	TRUE
10321	chrXII	1077050	1077532	YLR467C-A	YLR467C-A	YLR467C-A	-	protein_coding	TRUE	TRUE
13700	chrXVI	673751	674674	YPR058W	YMC1	YPR058W	+	protein_coding	TRUE	TRUE
3841	chrII	449667	450656	YBR104W	YMC2	YBR104W	+	protein_coding	TRUE	TRUE
4239	chrXIII	202775	204103	YML038C	YMD8	YML038C	-	protein_coding	TRUE	TRUE
8555	chrXVI	610481	612724	YPR024W	YME1	YPR024W	+	protein_coding	TRUE	TRUE
10236	chrXIII	870073	872625	YMR302C	YME2	YMR302C	-	protein_coding	TRUE	TRUE
10856	chrXIII	264541	266754	YML002W	YML002W	YML002W	+	protein_coding	TRUE	TRUE
9134	chrXIII	263483	264355	YML003W	YML003W	YML003W	+	protein_coding	TRUE	TRUE
10325	chrXIII	253162	253272	YML007C-A	YML007C-A	YML007C-A	-	protein_coding	TRUE	TRUE
9400	chrXIII	250675	251001	YML009C-A	YML009C-A	YML009C-A	-	protein_coding	TRUE	TRUE
14658	chrXIII	250435	250911	YML009W-B	YML009W-B	YML009W-B	+	protein_coding	TRUE	TRUE
1474	chrXIII	245537	245914	YML012C-A	YML012C-A	YML012C-A	-	protein_coding	TRUE	TRUE
1131	chrXIII	234771	235952	YML018C	YML018C	YML018C	-	protein_coding	TRUE	TRUE
283	chrXIII	231149	233143	YML020W	YML020W	YML020W	+	protein_coding	TRUE	TRUE
8385	chrXIII	214086	214421	YML031C-A	YML031C-A	YML031C-A	-	protein_coding	TRUE	TRUE
10031	chrXIII	209428	209826	YML034C-A	YML034C-A	YML034C-A	-	protein_coding	TRUE	TRUE
8020	chrXIII	204386	205408	YML037C	YML037C	YML037C	-	protein_coding	TRUE	TRUE
5053	chrXIII	196628	201896	YML039W	YML039W	YML039W	+	protein_coding	TRUE	TRUE
2828	chrXIII	196628	197950	YML040W	YML040W	YML040W	+	protein_coding	TRUE	TRUE
14311	chrXIII	184461	189729	YML045W	YML045W	YML045W	+	protein_coding	TRUE	TRUE
10775	chrXIII	184461	185783	YML045W-A	YML045W-A	YML045W-A	+	protein_coding	TRUE	TRUE
4177	chrXIII	179893	180258	YML047W-A	YML047W-A	YML047W-A	+	protein_coding	TRUE	TRUE
5984	chrXIII	169116	169754	YML053C	YML053C	YML053C	-	protein_coding	TRUE	TRUE
8629	chrXIII	167623	167781	YML054C-A	YML054C-A	YML054C-A	-	protein_coding	TRUE	TRUE
8365	chrXIII	160023	160412	YML057C-A	YML057C-A	YML057C-A	-	protein_coding	TRUE	TRUE
1244	chrXIII	110247	110852	YML079W	YML079W	YML079W	+	protein_coding	TRUE	TRUE
5220	chrXIII	101862	103811	YML082W	YML082W	YML082W	+	protein_coding	TRUE	TRUE
10415	chrXIII	99794	101050	YML083C	YML083C	YML083C	-	protein_coding	TRUE	TRUE
6745	chrXIII	99489	99797	YML084W	YML084W	YML084W	+	protein_coding	TRUE	TRUE
2431	chrXIII	91041	91409	YML089C	YML089C	YML089C	-	protein_coding	TRUE	TRUE
3784	chrXIII	90744	91130	YML090W	YML090W	YML090W	+	protein_coding	TRUE	TRUE
13941	chrXIII	82219	82620	YML094C-A	YML094C-A	YML094C-A	-	protein_coding	TRUE	TRUE
6892	chrXIII	79909	81486	YML096W	YML096W	YML096W	+	protein_coding	TRUE	TRUE
6674	chrXIII	74229	74558	YML099W-A	YML099W-A	YML099W-A	+	protein_coding	TRUE	TRUE
9009	chrXIII	70138	70311	YML100W-A	YML100W-A	YML100W-A	+	protein_coding	TRUE	TRUE
14410	chrXIII	69409	69726	YML101C-A	YML101C-A	YML101C-A	-	protein_coding	TRUE	TRUE
10483	chrXIII	54793	55110	YML108W	YML108W	YML108W	+	protein_coding	TRUE	TRUE
3098	chrXIII	37472	37774	YML116W-A	YML116W-A	YML116W-A	+	protein_coding	TRUE	TRUE
2197	chrXIII	30611	31684	YML119W	YML119W	YML119W	+	protein_coding	TRUE	TRUE
2967	chrXIII	26038	26418	YML122C	YML122C	YML122C	-	protein_coding	TRUE	TRUE
8292	chrXIII	10198	11295	YML131W	YML131W	YML131W	+	protein_coding	TRUE	TRUE
8942	chrXIII	461	4684	YML133C	YML133C	YML133C	-	protein_coding	TRUE	TRUE
7286	chrXIII	1610	2185	YML133W-A	YML133W-A	YML133W-A	+	protein_coding	TRUE	TRUE
8812	chrXIII	827	1309	YML133W-B	YML133W-B	YML133W-B	+	protein_coding	TRUE	TRUE
7402	chrXIII	224406	225365	YML025C	YML6	YML025C	-	protein_coding	TRUE	TRUE
11930	chrXIII	271347	271577	YMR001C-A	YMR001C-A	YMR001C-A	-	protein_coding	TRUE	TRUE
7455	chrXIII	279960	280340	YMR007W	YMR007W	YMR007W	+	protein_coding	TRUE	TRUE
5200	chrXIII	285100	286317	YMR010W	YMR010W	YMR010W	+	protein_coding	TRUE	TRUE
9597	chrXIII	296471	296620	YMR013C-A	YMR013C-A	YMR013C-A	-	protein_coding	TRUE	TRUE
8506	chrXIII	298311	298391	YMR013W-A	YMR013W-A	YMR013W-A	+	protein_coding	TRUE	TRUE
9003	chrXIII	310208	311752	YMR018W	YMR018W	YMR018W	+	protein_coding	TRUE	TRUE
5336	chrXIII	325877	327289	YMR027W	YMR027W	YMR027W	+	protein_coding	TRUE	TRUE
3038	chrXIII	337313	337603	YMR030W-A	YMR030W-A	YMR030W-A	+	protein_coding	TRUE	TRUE
7949	chrXIII	334709	335035	YMR031W-A	YMR031W-A	YMR031W-A	+	protein_coding	TRUE	TRUE
11163	chrXIII	339418	340722	YMR034C	YMR034C	YMR034C	-	protein_coding	TRUE	TRUE
7671	chrXIII	357359	362627	YMR045C	YMR045C	YMR045C	-	protein_coding	TRUE	TRUE
11615	chrXIII	361305	362627	YMR046C	YMR046C	YMR046C	-	protein_coding	TRUE	TRUE
5437	chrXIII	362702	362830	YMR046W-A	YMR046W-A	YMR046W-A	+	protein_coding	TRUE	TRUE
5517	chrXIII	373057	378325	YMR050C	YMR050C	YMR050C	-	protein_coding	TRUE	TRUE
2377	chrXIII	377003	378325	YMR051C	YMR051C	YMR051C	-	protein_coding	TRUE	TRUE
1649	chrXIII	380069	380434	YMR052C-A	YMR052C-A	YMR052C-A	-	protein_coding	TRUE	TRUE
12277	chrXIII	388359	388730	YMR057C	YMR057C	YMR057C	-	protein_coding	TRUE	TRUE
4325	chrXIII	413036	413473	YMR074C	YMR074C	YMR074C	-	protein_coding	TRUE	TRUE
8049	chrXIII	415688	416053	YMR075C-A	YMR075C-A	YMR075C-A	-	protein_coding	TRUE	TRUE
5930	chrXIII	431769	432125	YMR082C	YMR082C	YMR082C	-	protein_coding	TRUE	TRUE
14026	chrXIII	436628	437416	YMR084W	YMR084W	YMR084W	+	protein_coding	TRUE	TRUE
13323	chrXIII	437491	438789	YMR085W	YMR085W	YMR085W	+	protein_coding	TRUE	TRUE
824	chrXIII	442026	442364	YMR086C-A	YMR086C-A	YMR086C-A	-	protein_coding	TRUE	TRUE
7439	chrXIII	439208	442090	YMR086W	YMR086W	YMR086W	+	protein_coding	TRUE	TRUE
